Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Decade_group,Calculated_Sales,Top_Region,Sales_Category,Game_Age,NA_Percentage,EU_Percentage,Global_Sales_Scaler,NA_Percentage_Scaler,EU_Percentage_Scaler,Global_Sales_Standard_Scaler,NA_Percentage_Standard_Scaler,EU_Percentage_Standard_Scaler
9126,Destruction Derby Raw,PS,2000,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,26,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9127,Project V6,PS,1998,Strategy,General Entertainment,0.0,0.0,0.13,0.01,0.14,1990,90s,0.14,JP_Sales,Low,28,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9128,Farming Simulator 2012,3DS,2012,Action,Excalibur Publishing,0.0,0.12,0.0,0.02,0.14,2010,10s,0.13999999999999999,EU_Sales,Low,14,0.0,85.7142857142857,0.0015713767677988642,0.0,0.857142857142857,-0.2558312759746993,-1.3372074658098976,2.524206404609255
9129,NFL Head Coach 09,PS3,2008,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,18,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9130,World Tour Soccer 2003,PS2,2002,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,24,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9131,Akiba's Trip,PSP,2011,Adventure,Acquire,0.0,0.0,0.14,0.0,0.14,2010,10s,0.14,JP_Sales,Low,15,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9132,Bravo Air Race,PS,1997,Racing,THQ,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,29,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9133,Onimusha Essentials,PS2,2008,Action,Capcom,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,18,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9134,Blazing Angels 2: Secret Missions of WWII,X360,2007,Simulation,Ubisoft,0.11,0.02,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,19,78.57142857142857,14.285714285714285,0.0015713767677988642,0.7857142857142857,0.14285714285714285,-0.2558312759746993,0.9686985568770996,-0.34568872606994444
9135,Gundam: The Battle Master,PS,1997,Fighting,Namco Bandai Games,0.0,0.0,0.13,0.01,0.14,1990,90s,0.14,JP_Sales,Low,29,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9136,Spyro: A Hero's Tail,XB,2004,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,2000,00s,0.15000000000000002,NA_Sales,Low,22,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9137,¡Shin Chan Flipa en colores!,DS,2007,Platform,505 Games,0.0,0.0,0.14,0.0,0.14,2000,00s,0.14,JP_Sales,Low,19,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9138,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0.0,0.01,0.14,2010,10s,0.15000000000000002,EU_Sales,Low,11,21.428571428571423,78.57142857142857,0.0015713767677988642,0.21428571428571425,0.7857142857142857,-0.2558312759746993,-0.7083240050770804,2.2372168915413355
9139,Eternal Poison,PS2,2008,Role-Playing,Banpresto,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,18,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9140,Lord of the Rings: Tactics,PSP,2005,Strategy,Electronic Arts,0.11,0.02,0.0,0.02,0.14,2000,00s,0.15,NA_Sales,Low,21,78.57142857142857,14.285714285714285,0.0015713767677988642,0.7857142857142857,0.14285714285714285,-0.2558312759746993,0.9686985568770996,-0.34568872606994444
9141,X-Blades,X360,2009,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,2000,00s,0.15000000000000002,NA_Sales,Low,17,71.42857142857143,14.285714285714285,0.0015713767677988642,0.7142857142857143,0.14285714285714285,-0.2558312759746993,0.7590707366328273,-0.34568872606994444
9142,Gretzky NHL 06,PS2,2005,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,21,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9143,Gungrave: Overdose,PS2,2004,Shooter,Play It,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,22,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9144,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,2010,10s,0.14,JP_Sales,Low,15,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9145,How to Train Your Dragon,X360,2010,Action,Activision,0.11,0.02,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,16,78.57142857142857,14.285714285714285,0.0015713767677988642,0.7857142857142857,0.14285714285714285,-0.2558312759746993,0.9686985568770996,-0.34568872606994444
9146,Your Shape: Fitness Evolved 2013,WiiU,2012,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14,2010,10s,0.14,EU_Sales,Low,14,42.85714285714285,50.0,0.0015713767677988642,0.4285714285714285,0.5,-0.2558312759746993,-0.07944054434426305,1.0892588392696556
9147,My Fitness Coach: Club,PS3,2011,Sports,Ubisoft,0.0,0.1,0.0,0.04,0.14,2010,10s,0.14,EU_Sales,Low,15,0.0,71.42857142857143,0.0015713767677988642,0.0,0.7142857142857143,-0.2558312759746993,-1.3372074658098976,1.9502273784734157
9148,NBA ShootOut 2002,PS,2001,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,25,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9149,SingStar Vol. 3,PS3,2008,Misc,Sony Computer Entertainment,0.0,0.11,0.0,0.03,0.14,2000,00s,0.14,EU_Sales,Low,18,0.0,78.57142857142857,0.0015713767677988642,0.0,0.7857142857142857,-0.2558312759746993,-1.3372074658098976,2.2372168915413355
9150,The Granstream Saga,PS,1997,Role-Playing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,29,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9151,Scene It? Bright Lights! Big Screen!,Wii,2009,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,17,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9152,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007,Role-Playing,Nippon Ichi Software,0.0,0.0,0.13,0.0,0.14,2000,00s,0.13,JP_Sales,Low,19,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9153,WCW Backstage Assault,N64,2007,Action,Unknown,0.11,0.03,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,19,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9154,Micro Machines 64 Turbo,N64,1999,Racing,Codemasters,0.11,0.03,0.0,0.0,0.14,1990,90s,0.14,NA_Sales,Low,27,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9155,Bassmasters 2000,N64,1999,Sports,THQ,0.11,0.03,0.0,0.0,0.14,1990,90s,0.14,NA_Sales,Low,27,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9156,Baldur's Gate: Dark Alliance,GC,2002,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,24,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9157,Bio FREAKS,N64,1998,Action,GT Interactive,0.11,0.03,0.0,0.0,0.14,1990,90s,0.14,NA_Sales,Low,28,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9158,Eternal Eyes,PS,1999,Role-Playing,Sunsoft,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,27,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9159,Injustice: Gods Among Us,PSV,2013,Fighting,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.02,0.14,2010,10s,0.13999999999999999,NA_Sales,Low,13,78.57142857142857,7.142857142857142,0.0015713767677988642,0.7857142857142857,0.07142857142857142,-0.2558312759746993,0.9686985568770996,-0.6326782391378644
9160,Fate/Unlimited Codes,PS2,2008,Fighting,Capcom,0.0,0.0,0.14,0.0,0.14,2000,00s,0.14,JP_Sales,Low,18,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9161,Atari's Greatest Hits: Volume 1,DS,2010,Misc,Atari,0.13,0.0,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,16,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9162,The Operative: No One Lives Forever,PS2,2002,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,24,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9163,International Cricket 2010,X360,2010,Sports,Codemasters,0.0,0.12,0.0,0.02,0.14,2010,10s,0.13999999999999999,EU_Sales,Low,16,0.0,85.7142857142857,0.0015713767677988642,0.0,0.857142857142857,-0.2558312759746993,-1.3372074658098976,2.524206404609255
9164,Epidemic,PS,1995,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14,1990,90s,0.14,JP_Sales,Low,31,14.285714285714285,7.142857142857142,0.0015713767677988642,0.14285714285714285,0.07142857142857142,-0.2558312759746993,-0.9179518253213528,-0.6326782391378644
9165,Monster House,GC,2006,Adventure,THQ,0.11,0.03,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,20,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9166,Dead or Alive 2,DC,2000,Fighting,Acclaim Entertainment,0.0,0.0,0.14,0.0,0.14,2000,00s,0.14,JP_Sales,Low,26,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9167,Buck Fever,Wii,2009,Sports,Destineer,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,17,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9168,NCAA Basketball Final Four 97,PS,1997,Sports,Mindscape,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,29,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9169,Ecco the Dolphin: Defender of the Future,PS2,2002,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,24,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9170,Heroes over Europe,X360,2009,Simulation,Ubisoft,0.1,0.03,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,17,71.42857142857143,21.428571428571423,0.0015713767677988642,0.7142857142857143,0.21428571428571425,-0.2558312759746993,0.7590707366328273,-0.05869921300202458
9171,The Bombing Islands,PS,1997,Platform,Kemco,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,29,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9172,Earth Defense Force 2: Invaders from Planet Space,PSP,2011,Action,D3Publisher,0.0,0.0,0.14,0.0,0.14,2010,10s,0.14,JP_Sales,Low,15,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9173,Bejeweled 3,PS3,2007,Puzzle,Unknown,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,19,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9174,Monster Jam,DS,2007,Racing,Activision,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,19,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9175,Robots,DS,2005,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,21,85.7142857142857,7.142857142857142,0.0015713767677988642,0.857142857142857,0.07142857142857142,-0.2558312759746993,1.1783263771213717,-0.6326782391378644
9176,Gyakuten Saiban 2,GBA,2002,Action,Capcom,0.0,0.0,0.14,0.0,0.14,2000,00s,0.14,JP_Sales,Low,24,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9177,Godzilla: Save the Earth,XB,2004,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,2000,00s,0.13,NA_Sales,Low,22,71.42857142857143,21.428571428571423,0.0015713767677988642,0.7142857142857143,0.21428571428571425,-0.2558312759746993,0.7590707366328273,-0.05869921300202458
9178,Skylanders Giants,3DS,2012,Action,Activision,0.12,0.01,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,14,85.7142857142857,7.142857142857142,0.0015713767677988642,0.857142857142857,0.07142857142857142,-0.2558312759746993,1.1783263771213717,-0.6326782391378644
9179,Eragon,X360,2006,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,20,85.7142857142857,7.142857142857142,0.0015713767677988642,0.857142857142857,0.07142857142857142,-0.2558312759746993,1.1783263771213717,-0.6326782391378644
9180,Micro Machines,PS2,2002,Racing,Atari,0.07,0.05,0.0,0.02,0.14,2000,00s,0.14,NA_Sales,Low,24,50.0,35.714285714285715,0.0015713767677988642,0.5,0.35714285714285715,-0.2558312759746993,0.13018727590000975,0.5152798131338157
9181,Detective Barbie: The Mystery Cruise,PS,1999,Adventure,Mattel Interactive,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,27,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9182,Jim Henson's the Muppets: On With the Show!,GBA,2003,Action,TDK Mediactive,0.1,0.04,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,23,71.42857142857143,28.57142857142857,0.0015713767677988642,0.7142857142857143,0.2857142857142857,-0.2558312759746993,0.7590707366328273,0.22829030006589554
9183,Desire,SAT,1997,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14,1990,90s,0.14,JP_Sales,Low,29,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9184,Valhalla Knights: Eldar Saga,Wii,2009,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,2000,00s,0.13,NA_Sales,Low,17,71.42857142857143,7.142857142857142,0.0015713767677988642,0.7142857142857143,0.07142857142857142,-0.2558312759746993,0.7590707366328273,-0.6326782391378644
9185,Lips: I Love The 80s,X360,2010,Misc,Microsoft Game Studios,0.0,0.12,0.0,0.02,0.14,2010,10s,0.13999999999999999,EU_Sales,Low,16,0.0,85.7142857142857,0.0015713767677988642,0.0,0.857142857142857,-0.2558312759746993,-1.3372074658098976,2.524206404609255
9186,Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015,Action,Capcom,0.0,0.0,0.14,0.0,0.14,2010,10s,0.14,JP_Sales,Low,11,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9187,Frank Thomas Big Hurt Baseball,PS,1996,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,30,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9188,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,21,71.42857142857143,28.57142857142857,0.0015713767677988642,0.7142857142857143,0.2857142857142857,-0.2558312759746993,0.7590707366328273,0.22829030006589554
9189,Power Pro Kun Pocket 8,DS,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,2000,00s,0.14,JP_Sales,Low,21,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9190,Sid Meier's Pirates!,XB,2005,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14,2000,00s,0.15000000000000002,NA_Sales,Low,21,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9191,Enclave,XB,2002,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,2000,00s,0.15000000000000002,NA_Sales,Low,24,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9192,Bottom of the 9th,PS,1996,Sports,Konami Digital Entertainment,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,30,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9193,Pro Yaky? Spirits 2014,PS3,2014,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,2010,10s,0.14,JP_Sales,Low,12,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9194,Dino Crisis 3,XB,2003,Action,Capcom,0.08,0.03,0.03,0.0,0.14,2000,00s,0.14,NA_Sales,Low,23,57.14285714285714,21.428571428571423,0.0015713767677988642,0.5714285714285714,0.21428571428571425,-0.2558312759746993,0.3398150961442821,-0.05869921300202458
9195,Syberia,DS,2008,Action,Mindscape,0.1,0.02,0.0,0.01,0.14,2000,00s,0.13,NA_Sales,Low,18,71.42857142857143,14.285714285714285,0.0015713767677988642,0.7142857142857143,0.14285714285714285,-0.2558312759746993,0.7590707366328273,-0.34568872606994444
9196,Zoobles! Spring to Life!,DS,2011,Misc,Activision,0.1,0.02,0.0,0.01,0.14,2010,10s,0.13,NA_Sales,Low,15,71.42857142857143,14.285714285714285,0.0015713767677988642,0.7142857142857143,0.14285714285714285,-0.2558312759746993,0.7590707366328273,-0.34568872606994444
9197,NFL Blitz 20-03,GC,2002,Sports,Midway Games,0.11,0.03,0.0,0.0,0.14,2000,00s,0.14,NA_Sales,Low,24,78.57142857142857,21.428571428571423,0.0015713767677988642,0.7857142857142857,0.21428571428571425,-0.2558312759746993,0.9686985568770996,-0.05869921300202458
9198,The King of Fighters '94 (CD),NG,1993,Fighting,SNK,0.0,0.0,0.14,0.0,0.14,1990,90s,0.14,JP_Sales,Low,33,0.0,0.0,0.0015713767677988642,0.0,0.0,-0.2558312759746993,-1.3372074658098976,-0.9196677522057843
9199,The Walking Dead: Season Two,XOne,2014,Adventure,Telltale Games,0.08,0.05,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,12,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9200,Master Jin Jin's IQ Challenge,DS,2006,Misc,505 Games,0.13,0.0,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,20,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9201,The Darkness II,PC,2012,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,14,71.42857142857143,21.428571428571423,0.0015713767677988642,0.7142857142857143,0.21428571428571425,-0.2558312759746993,0.7590707366328273,-0.05869921300202458
9202,Create,X360,2010,Action,Electronic Arts,0.1,0.03,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,16,71.42857142857143,21.428571428571423,0.0015713767677988642,0.7142857142857143,0.21428571428571425,-0.2558312759746993,0.7590707366328273,-0.05869921300202458
9203,Karaoke Revolution Glee: Volume 3,X360,2011,Misc,Konami Digital Entertainment,0.13,0.0,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,15,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9204,Barbie Explorer,PS,2001,Platform,Unknown,0.08,0.05,0.0,0.01,0.14,2000,00s,0.14,NA_Sales,Low,25,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
9205,Rango: The Video Game,Wii,2011,Action,Electronic Arts,0.08,0.04,0.0,0.01,0.14,2010,10s,0.13,NA_Sales,Low,15,57.14285714285714,28.57142857142857,0.0015713767677988642,0.5714285714285714,0.2857142857142857,-0.2558312759746993,0.3398150961442821,0.22829030006589554
9206,Disney's Chicken Little,XB,2005,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.0,0.14,2000,00s,0.13,NA_Sales,Low,21,71.42857142857143,21.428571428571423,0.0015713767677988642,0.7142857142857143,0.21428571428571425,-0.2558312759746993,0.7590707366328273,-0.05869921300202458
9207,Power Gig: Rise of the SixString,PS3,2010,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,2010,10s,0.14,NA_Sales,Low,16,92.85714285714285,0.0,0.0015713767677988642,0.9285714285714285,0.0,-0.2558312759746993,1.3879541973656444,-0.9196677522057843
9208,Transformers: Prime,WiiU,2012,Action,Activision,0.09,0.03,0.0,0.01,0.14,2010,10s,0.13,NA_Sales,Low,14,64.28571428571428,21.428571428571423,0.0015713767677988642,0.6428571428571428,0.21428571428571425,-0.2558312759746993,0.5494429163885545,-0.05869921300202458
9209,Agile Warrior F-111X,PS,1995,Simulation,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,1990,90s,0.14,NA_Sales,Low,31,57.14285714285714,35.714285714285715,0.0015713767677988642,0.5714285714285714,0.35714285714285715,-0.2558312759746993,0.3398150961442821,0.5152798131338157
